RunID,Junge,n,mua,mus,DomainX,DomainY,DomainZ,SourceX,SourceY,SourceZ,TotalSignal,MeanBinWeight,MedianBinWeight,StdBinWeight,MinBinWeight,MaxBinWeight,PeakPosition,WeightedMeanPosition,WeightedMedianPosition,WeightedStdPosition,WeightedSkewness,WeightedKurtosis
run_000261,3.4,1.1,0.0015,0.04,100,30,100,1,15,50,3402.978354,34.02978354,32.0225172,20.79621541,2.720017672,76.04829407,95.5,66.9812575,70.5,23.36562089,-0.6155812972,2.577573996
run_000262,3.4,1.1,0.002,0.04,100,30,60,1,15,50,60693.81253,606.9381253,736.3499146,255.203032,11.64466572,876.6841431,73.5,60.44335641,62.5,23.88764403,-0.2488745995,2.106986367
run_000263,3.4,1.1,0.002,0.04,100,30,65,1,15,50,32337.46912,323.3746912,391.5758209,155.2109128,5.776107788,508.1844177,79.5,62.84917421,65.5,23.40385537,-0.3528685796,2.208494634
run_000264,3.4,1.1,0.002,0.04,100,30,70,1,15,50,20075.30523,200.7530523,225.8339005,104.7333022,6.621264458,339.838562,87.5,64.50026446,67.5,23.2727998,-0.4344637059,2.284572617
run_000265,3.4,1.1,0.002,0.04,100,30,75,1,15,50,13244.28153,132.4428153,141.8825684,74.00228525,2.664386034,239.1062927,91.5,65.65190683,68.5,23.03312693,-0.5076369196,2.40554914
run_000266,3.4,1.1,0.002,0.04,100,30,80,1,15,50,9313.234269,93.13234269,94.95118713,54.06908763,2.808332682,177.4637146,99.5,66.29842627,69.5,23.11361841,-0.5372518389,2.443425402
run_000267,3.4,1.1,0.002,0.04,100,30,85,1,15,50,6857.849251,68.57849251,73.61554337,40.38606419,1.792915821,136.463501,96.5,66.50116128,70.5,22.96367672,-0.5544592165,2.450031081
run_000268,3.4,1.1,0.002,0.04,100,30,90,1,15,50,5224.954731,52.24954731,50.94841957,30.99870916,1.828738928,113.1245193,98.5,66.59397982,70.5,23.3123509,-0.5788956822,2.505065136
run_000269,3.4,1.1,0.002,0.04,100,30,95,1,15,50,4103.804068,41.03804068,39.75466347,24.94167134,0,88.05971527,99.5,66.95543852,71.5,23.33291862,-0.6256446377,2.533519492
run_000270,3.4,1.1,0.002,0.04,100,30,100,1,15,50,3153.268736,31.53268736,31.94853878,19.43314676,0.8761217594,69.43306732,87.5,67.12315439,70.5,23.04103432,-0.6095352084,2.545142633
run_000271,3.4,1.1,0.0025,0.04,100,30,60,1,15,50,58379.6425,583.796425,707.8973389,246.0879452,12.13355923,846.4182739,81.5,60.37099161,61.5,23.82059302,-0.2472895326,2.110699233
run_000272,3.4,1.1,0.0025,0.04,100,30,65,1,15,50,31493.95742,314.9395742,378.50354,151.3739835,11.00845051,489.8247986,81.5,62.91059826,65.5,23.45964154,-0.3626250138,2.233503618
run_000273,3.4,1.1,0.0025,0.04,100,30,70,1,15,50,18981.06038,189.8106038,219.114357,97.80094961,7.446911812,319.7503052,99.5,64.26821421,67.5,23.30258264,-0.4190640176,2.279483005
run_000274,3.4,1.1,0.0025,0.04,100,30,75,1,15,50,12469.35362,124.6935362,145.052948,67.89535711,2.685205698,221.8709564,94.5,65.17681025,68.5,23.08962847,-0.4694784056,2.334042985
run_000275,3.4,1.1,0.0025,0.04,100,30,80,1,15,50,8885.064563,88.85064563,93.36008072,50.29055349,3.385496378,169.4700165,85.5,65.92853654,69.5,23.13928749,-0.5204538438,2.402612903
run_000276,3.4,1.1,0.0025,0.04,100,30,85,1,15,50,6629.505182,66.29505182,66.11562729,38.65148366,2.733968258,132.8340912,99.5,66.43338112,69.5,23.18771853,-0.5469186478,2.439879767
run_000277,3.4,1.1,0.0025,0.04,100,30,90,1,15,50,5008.801153,50.08801153,48.07106781,29.33811174,3.192863941,107.0234222,97.5,66.46512394,69.5,23.34015772,-0.584390185,2.519815608
run_000278,3.4,1.1,0.0025,0.04,100,30,95,1,15,50,3891.707767,38.91707767,40.67882347,22.57384742,2.581984997,81.16430664,95.5,66.00735566,69.5,23.46950011,-0.5695615094,2.503217812
run_000279,3.4,1.1,0.0025,0.04,100,30,100,1,15,50,3065.5437,30.655437,31.45524311,18.20597991,0.8774416447,64.33467102,94.5,66.45101976,70.5,23.3390855,-0.5773172722,2.499820191
run_000280,3.4,1.1,0.003,0.04,100,30,60,1,15,50,56574.12193,565.7412193,670.7061157,233.2616576,20.12238121,806.6367188,60.5,59.90918911,61.5,23.90003511,-0.2186393346,2.084324397
run_000281,3.4,1.1,0.003,0.04,100,30,65,1,15,50,30108.17083,301.0817083,356.0650787,143.143824,5.659291744,470.4795227,67.5,62.73614042,65.5,23.49734093,-0.3473492021,2.199116287
run_000282,3.4,1.1,0.003,0.04,100,30,70,1,15,50,18458.47186,184.5847186,217.058136,94.3304169,4.469628334,311.3389282,82.5,63.96521274,66.5,23.23522926,-0.4054867472,2.269875634
run_000283,3.4,1.1,0.003,0.04,100,30,75,1,15,50,12309.24557,123.0924557,140.8770905,66.21597926,4.541543961,219.8318024,93.5,65.00657631,67.5,23.2133745,-0.4778050119,2.363598921
run_000284,3.4,1.1,0.003,0.04,100,30,80,1,15,50,8630.161837,86.30161837,87.28151703,48.33415873,2.272122145,165.0084839,95.5,65.68005152,69.5,23.25107541,-0.5070181511,2.358606304
run_000285,3.4,1.1,0.003,0.04,100,30,85,1,15,50,6221.916708,62.21916708,64.47511482,35.95804889,0.813059926,129.9000092,97.5,66.21780368,69.5,23.17399556,-0.5291427436,2.416505819
run_000286,3.4,1.1,0.003,0.04,100,30,90,1,15,50,4699.030293,46.99030293,46.13445282,27.59482046,2.617943764,93.04764557,87.5,66.41318927,70.5,23.05802319,-0.5854406053,2.511508681
run_000287,3.4,1.1,0.003,0.04,100,30,95,1,15,50,3718.11543,37.1811543,35.42904472,21.80325194,0.8541024923,78.7714386,94.5,66.30812158,69.5,23.32187609,-0.5860788429,2.511521764
run_000288,3.4,1.1,0.003,0.04,100,30,100,1,15,50,2960.916628,29.60916628,27.98302269,17.36365909,0,61.35276794,98.5,66.3180615,69.5,23.48270558,-0.5453432541,2.402029125
run_000289,3.4,1.1,0.0035,0.04,100,30,60,1,15,50,55363.10727,553.6310727,654.2874146,226.6383521,13.2770462,799.0449829,73.5,59.67136711,60.5,23.86868039,-0.2167100905,2.09182913
run_000290,3.4,1.1,0.0035,0.04,100,30,65,1,15,50,28977.60176,289.7760176,349.6528473,134.4284143,10.34531403,445.2990417,73.5,62.22474208,64.5,23.54354511,-0.3315034582,2.194268516
run_000291,3.4,1.1,0.0035,0.04,100,30,70,1,15,50,18121.44331,181.2144331,215.6134796,90.0434253,5.800449371,298.4784851,75.5,63.61079889,66.5,23.47111479,-0.4098757228,2.260535871
run_000292,3.4,1.1,0.0035,0.04,100,30,75,1,15,50,11726.35063,117.2635063,133.0181503,61.16982523,2.701451778,204.6036072,90.5,64.44103378,67.5,23.2540009,-0.420099782,2.276136858
run_000293,3.4,1.1,0.0035,0.04,100,30,80,1,15,50,8241.738146,82.41738146,93.71321869,45.89478268,3.314713478,160.9648895,99.5,65.62045498,68.5,23.1519041,-0.496004195,2.408426063
run_000294,3.4,1.1,0.0035,0.04,100,30,85,1,15,50,6055.06075,60.5506075,66.7068367,33.66415503,3.36108923,127.4811554,86.5,65.46174416,68.5,23.38946723,-0.5091373391,2.4044218
run_000295,3.4,1.1,0.0035,0.04,100,30,90,1,15,50,4504.559263,45.04559263,47.28232193,26.10254694,0.8525006771,91.56298828,93.5,66.3038028,70.5,23.54595876,-0.5585441304,2.418332215
run_000296,3.4,1.1,0.0035,0.04,100,30,95,1,15,50,3534.401794,35.34401794,37.55685806,20.45600363,1.583999038,75.60012054,94.5,66.19504392,69.5,23.25740348,-0.5361886761,2.396124631
run_000297,3.4,1.1,0.0035,0.04,100,30,100,1,15,50,2771.685546,27.71685546,27.76983452,16.33537026,0.6254150867,61.33368683,98.5,66.42285801,69.5,23.66345307,-0.5862867952,2.494013507
run_000298,3.4,1.1,0.004,0.04,100,30,60,1,15,50,53165.86041,531.6586041,631.2978516,214.9041895,11.0342226,758.7057495,61.5,59.46448123,60.5,23.94996125,-0.2048816842,2.084744869
run_000299,3.4,1.1,0.004,0.04,100,30,65,1,15,50,28260.21032,282.6021032,343.2613983,128.8036507,8.382008553,417.5056152,69.5,61.93476695,63.5,23.63573488,-0.3142204994,2.171027012
run_000300,3.4,1.1,0.004,0.04,100,30,70,1,15,50,17141.14866,171.4114866,205.6877594,85.51524846,4.541927338,286.6236267,92.5,63.61557268,66.5,23.41532565,-0.4020225679,2.2588517
run_000301,3.4,1.1,0.004,0.04,100,30,75,1,15,50,11416.19356,114.1619356,135.9489136,60.16116545,3.338909864,196.9137573,93.5,64.5849448,67.5,23.2255637,-0.4409990022,2.331566476
run_000302,3.4,1.1,0.004,0.04,100,30,80,1,15,50,7865.408539,78.65408539,88.25186539,42.67929699,1.695208311,136.3694916,81.5,65.10831779,68.5,23.12890217,-0.4757185046,2.357953766
run_000303,3.4,1.1,0.004,0.04,100,30,85,1,15,50,5723.100897,57.23100897,59.05818367,31.55184594,3.212368488,119.7235718,95.5,65.4073028,68.5,23.52459742,-0.5288277759,2.425431543
run_000304,3.4,1.1,0.004,0.04,100,30,90,1,15,50,4463.255812,44.63255812,44.05875206,25.23255545,0.8340789676,88.85745239,91.5,65.83359113,69.5,23.52637248,-0.5405471248,2.423411599
run_000305,3.4,1.1,0.004,0.04,100,30,95,1,15,50,3401.790316,34.01790316,34.54555321,19.23423061,1.494332194,66.64952087,92.5,65.70631145,69.5,23.60956206,-0.5517807822,2.457374584
run_000306,3.4,1.1,0.004,0.04,100,30,100,1,15,50,2645.901489,26.45901489,27.507411,14.95064845,0,55.82374954,90.5,65.6408127,69.5,23.75905171,-0.5169255056,2.374489652
run_000307,3.4,1.1,0.0045,0.04,100,30,60,1,15,50,51558.40829,515.5840829,603.3531494,204.0133988,6.574343681,724.326355,74.5,58.99404587,60.5,23.99755538,-0.1839973904,2.066514926
run_000308,3.4,1.1,0.0045,0.04,100,30,65,1,15,50,27299.18796,272.9918796,341.0970306,123.4767297,7.361878395,415.0456848,63.5,61.67008802,63.5,23.57741162,-0.3021417115,2.16911795
run_000309,3.4,1.1,0.0045,0.04,100,30,70,1,15,50,16496.08802,164.9608802,196.8421021,80.31782876,6.872606754,264.6116943,76.5,63.27398802,65.5,23.57157909,-0.3807193908,2.219024281
run_000310,3.4,1.1,0.0045,0.04,100,30,75,1,15,50,11018.53054,110.1853054,126.613163,56.67070023,4.143353462,181.6064606,92.5,64.12546449,66.5,23.31771186,-0.4310080957,2.307642426
run_000311,3.4,1.1,0.0045,0.04,100,30,80,1,15,50,7503.476397,75.03476397,78.77956009,40.46376226,2.518759966,149.4767303,95.5,64.96820733,67.5,23.38145993,-0.4920353447,2.385556032
run_000312,3.4,1.1,0.0045,0.04,100,30,85,1,15,50,5548.697074,55.48697074,56.06389427,31.31127419,0.8440145254,104.6094894,84.5,65.81689601,69.5,23.34092898,-0.5431850798,2.414004602
run_000313,3.4,1.1,0.0045,0.04,100,30,90,1,15,50,4182.155384,41.82155384,43.43693352,23.21080595,0.7714413404,87.84899902,98.5,65.43807459,68.5,23.58933021,-0.4928175675,2.325025642
run_000314,3.4,1.1,0.0045,0.04,100,30,95,1,15,50,3077.34412,30.7734412,31.09914875,17.24030244,1.452368975,64.23522186,99.5,65.55863508,69.5,23.91369345,-0.5595177251,2.429397664
run_000315,3.4,1.1,0.0045,0.04,100,30,100,1,15,50,2628.83229,26.2883229,25.29550743,15.20456421,1.385132551,54.24523926,82.5,65.78524802,69.5,23.81037204,-0.5816029922,2.480342565
run_000316,3.4,1.1,0.005,0.04,100,30,60,1,15,50,50114.59206,501.1459206,584.6261902,196.0824889,18.25145912,720.3859863,59.5,58.82162331,59.5,24.07102568,-0.1768135474,2.067607709
run_000317,3.4,1.1,0.005,0.04,100,30,65,1,15,50,26657.58041,266.5758041,327.0537872,120.464508,7.228785515,407.1040344,72.5,61.60282241,63.5,23.5874967,-0.2977328608,2.156193352
run_000318,3.4,1.1,0.005,0.04,100,30,70,1,15,50,15870.11863,158.7011863,185.2911072,77.47877215,5.385609627,256.5740662,88.5,63.26129728,65.5,23.54244982,-0.3829011326,2.233813511
run_000319,3.4,1.1,0.005,0.04,100,30,75,1,15,50,10544.6145,105.446145,119.2125893,54.31892709,3.421084881,178.1830292,95.5,64.17236677,67.5,23.38193432,-0.4525033724,2.331829862
run_000320,3.4,1.1,0.005,0.04,100,30,80,1,15,50,7339.6647,73.396647,84.1048317,38.66459865,1.676408768,128.4025574,99.5,64.51791649,67.5,23.3104254,-0.4424547427,2.328645362
run_000321,3.4,1.1,0.005,0.04,100,30,85,1,15,50,5284.348112,52.84348112,59.46165276,27.9171235,0.7200402021,95.46433258,94.5,64.71564381,67.5,23.63295831,-0.4693659225,2.320741887
run_000322,3.4,1.1,0.005,0.04,100,30,90,1,15,50,3990.814363,39.90814363,45.37810707,22.04231633,1.464856863,78.9394455,90.5,65.41410971,68.5,23.59320468,-0.5092897262,2.373152049
run_000323,3.4,1.1,0.005,0.04,100,30,95,1,15,50,3113.501532,31.13501532,33.5847702,17.14218711,2.223763704,62.05684662,88.5,65.27036947,68.5,23.74901114,-0.5636979293,2.464412863
run_000324,3.4,1.1,0.005,0.04,100,30,100,1,15,50,2407.768247,24.07768247,24.95542622,13.71160679,0.7697138786,50.57860184,97.5,65.73598913,69.5,23.52722709,-0.5778045992,2.511408467
run_000325,3.4,1.1,0.001,0.05,100,30,60,1,15,50,75002.45221,750.0245221,891.8765564,310.461958,24.58991241,1077.464355,60.5,59.78938814,60.5,23.79621385,-0.2149933888,2.10378926
run_000326,3.4,1.1,0.001,0.05,100,30,65,1,15,50,41334.67311,413.3467311,504.121933,196.255551,11.73549557,630.4910889,87.5,62.62979823,64.5,23.40051815,-0.3310786824,2.183611644
run_000327,3.4,1.1,0.001,0.05,100,30,70,1,15,50,25868.01808,258.6801808,302.8716736,136.9197472,2.933528662,441.7725525,93.5,64.67470575,67.5,23.04195054,-0.4392372705,2.314492537
run_000328,3.4,1.1,0.001,0.05,100,30,75,1,15,50,17344.2705,173.442705,186.8395386,96.21575465,3.822473526,313.2885437,90.5,65.5227676,68.5,22.95204453,-0.4981867462,2.394252453
run_000329,3.4,1.1,0.001,0.05,100,30,80,1,15,50,12287.36232,122.8736232,133.9041443,69.68584055,4.763285637,238.7057495,93.5,65.99506018,69.5,23.0076783,-0.5158544383,2.419806217
run_000330,3.4,1.1,0.001,0.05,100,30,85,1,15,50,9228.121633,92.28121633,96.15391159,53.2588552,4.759447575,179.9104309,97.5,66.25777836,69.5,23.20710795,-0.5696725005,2.503211887
run_000331,3.4,1.1,0.001,0.05,100,30,90,1,15,50,6989.75621,69.8975621,69.57006454,42.40056056,2.86090517,151.1400757,96.5,67.06899303,70.5,23.04210446,-0.5880891363,2.522383939
run_000332,3.4,1.1,0.001,0.05,100,30,95,1,15,50,5444.485679,54.44485679,56.04268646,32.6458077,2.82834053,122.6795883,97.5,66.78792594,70.5,23.3647032,-0.5951348913,2.531662894
run_000333,3.4,1.1,0.001,0.05,100,30,100,1,15,50,4476.617754,44.76617754,44.60769463,27.3413588,3.727575064,96.81732178,95.5,67.11586349,71.5,23.33865167,-0.6432415858,2.635866846
run_000334,3.4,1.1,0.0015,0.05,100,30,60,1,15,50,72288.20601,722.8820601,867.9222412,299.1784871,16.33639336,1056.908569,59.5,59.68436979,60.5,23.78625383,-0.2053397696,2.100965666
run_000335,3.4,1.1,0.0015,0.05,100,30,65,1,15,50,39890.60542,398.9060542,480.6291656,188.8216116,14.50247002,615.2702026,81.5,62.65004784,64.5,23.5238057,-0.3453570228,2.200329177
run_000336,3.4,1.1,0.0015,0.05,100,30,70,1,15,50,24634.55312,246.3455312,275.9071198,127.2637812,4.802994728,400.2529602,72.5,64.15169488,66.5,23.11357508,-0.4129166286,2.289456741
run_000337,3.4,1.1,0.0015,0.05,100,30,75,1,15,50,16862.12926,168.6212926,181.8097839,90.37874069,8.527147293,297.9021301,95.5,64.98295271,68.5,23.34562129,-0.4889170585,2.367242264
run_000338,3.4,1.1,0.0015,0.05,100,30,80,1,15,50,11897.09791,118.9709791,122.6490021,66.67192001,5.620146275,220.4146576,79.5,65.70953055,69.5,23.1194605,-0.5294947867,2.427368366
run_000339,3.4,1.1,0.0015,0.05,100,30,85,1,15,50,8767.50835,87.6750835,90.66082001,50.47100425,3.747844696,184.9526672,85.5,66.05668404,69.5,23.01604528,-0.5394844147,2.437094637
run_000340,3.4,1.1,0.0015,0.05,100,30,90,1,15,50,6692.007328,66.92007328,70.10327148,38.83382593,4.630349159,128.4140015,95.5,66.34313701,69.5,23.35459003,-0.5782199518,2.487122417
run_000341,3.4,1.1,0.0015,0.05,100,30,95,1,15,50,5307.220696,53.07220696,56.15813828,30.85165814,3.693366528,105.2154846,96.5,66.23511782,69.5,23.47699738,-0.5740868459,2.507160217
run_000342,3.4,1.1,0.0015,0.05,100,30,100,1,15,50,4221.065063,42.21065063,42.87240028,24.27213837,1.685395956,87.95845032,93.5,65.97654939,70.5,23.8293072,-0.5783888763,2.437520875
run_000343,3.4,1.1,0.002,0.05,100,30,60,1,15,50,70511.60083,705.1160083,835.1259155,286.3978751,15.40325356,994.8185425,57.5,59.27789885,60.5,23.831658,-0.1915628807,2.092412167
run_000344,3.4,1.1,0.002,0.05,100,30,65,1,15,50,38452.64517,384.5264517,461.0733185,179.0663966,9.499640465,589.7547607,79.5,62.32100154,64.5,23.52985008,-0.3385872627,2.203267961
run_000345,3.4,1.1,0.002,0.05,100,30,70,1,15,50,24115.13112,241.1513112,275.2743683,119.4970789,7.341886044,395.1893921,81.5,63.54073519,66.5,23.40606243,-0.4031091767,2.267667244
run_000346,3.4,1.1,0.002,0.05,100,30,75,1,15,50,16190.71028,161.9071028,180.1620255,86.28937259,3.76512742,292.4190369,83.5,64.68969048,67.5,23.1361487,-0.4612478311,2.352037828
run_000347,3.4,1.1,0.002,0.05,100,30,80,1,15,50,11394.06457,113.9406457,130.6005478,62.55252921,6.971503258,205.3506775,95.5,65.3413613,68.5,23.2008299,-0.4916281134,2.394536901
run_000348,3.4,1.1,0.002,0.05,100,30,85,1,15,50,8402.736005,84.02736005,87.02325058,48.95033651,1.658815622,164.1178436,92.5,66.3287862,69.5,23.0223792,-0.5762526445,2.516832049
run_000349,3.4,1.1,0.002,0.05,100,30,90,1,15,50,6436.07423,64.3607423,65.94586563,37.01515578,4.318664551,127.2633972,95.5,66.16167897,69.5,23.38088856,-0.5527253192,2.440311491
run_000350,3.4,1.1,0.002,0.05,100,30,95,1,15,50,4955.187883,49.55187883,53.48242188,29.10173505,1.764168262,108.6306381,91.5,66.34470079,70.5,23.10279299,-0.5788932696,2.503345554
run_000351,3.4,1.1,0.002,0.05,100,30,100,1,15,50,3969.848306,39.69848306,38.45689583,23.12964746,1.790044069,81.56090546,99.5,66.23874054,69.5,23.54276543,-0.5792869623,2.48798761
run_000352,3.4,1.1,0.0025,0.05,100,30,60,1,15,50,68156.04157,681.5604157,784.1075134,276.0852777,22.07224464,977.5325928,56.5,59.03860588,60.5,23.79384686,-0.1808755048,2.085433881
run_000353,3.4,1.1,0.0025,0.05,100,30,65,1,15,50,37385.37402,373.8537402,449.7000122,168.8400109,6.611502647,558.8079224,87.5,61.67243689,63.5,23.59099746,-0.2977192289,2.15214086
run_000354,3.4,1.1,0.0025,0.05,100,30,70,1,15,50,23423.1699,234.231699,274.5086517,117.4876002,6.529304981,372.5484314,77.5,63.69235066,66.5,23.28327333,-0.3996372723,2.279564037
run_000355,3.4,1.1,0.0025,0.05,100,30,75,1,15,50,15582.06001,155.8206001,184.6255875,81.76414077,4.396195889,267.4544373,94.5,64.53320646,67.5,23.20778699,-0.4463151099,2.332660575
run_000356,3.4,1.1,0.0025,0.05,100,30,80,1,15,50,10742.02941,107.4202941,117.5475655,58.90196496,5.182367802,199.6345215,98.5,65.39069848,68.5,23.26752953,-0.5048719888,2.386909324
run_000357,3.4,1.1,0.0025,0.05,100,30,85,1,15,50,8047.285771,80.47285771,86.52331924,44.75752626,2.563360691,168.941803,88.5,65.61478187,68.5,23.25410195,-0.5115043537,2.394846449
run_000358,3.4,1.1,0.0025,0.05,100,30,90,1,15,50,6112.859649,61.12859649,62.31829262,34.97540739,5.172050953,117.5608521,88.5,66.09112534,69.5,23.54205125,-0.5688899758,2.464396721
run_000359,3.4,1.1,0.0025,0.05,100,30,95,1,15,50,4835.642145,48.35642145,49.24785423,28.05611686,2.583618402,100.1424103,89.5,66.25317271,69.5,23.53361272,-0.565286663,2.460163393
run_000360,3.4,1.1,0.0025,0.05,100,30,100,1,15,50,3805.846741,38.05846741,39.09913635,21.91774428,2.449979782,76.41098022,87.5,65.98779063,69.5,23.58392985,-0.5934347768,2.523186429
run_000361,3.4,1.1,0.003,0.05,100,30,60,1,15,50,66417.11003,664.1711003,772.3879089,266.7645932,18.18285942,934.9782104,66.5,58.74637742,59.5,23.78519142,-0.1666551327,2.086342548
run_000362,3.4,1.1,0.003,0.05,100,30,65,1,15,50,36238.72084,362.3872084,440.2499695,162.7567103,14.12537384,535.4439697,69.5,61.56526878,63.5,23.62492649,-0.3035092575,2.174134215
run_000363,3.4,1.1,0.003,0.05,100,30,70,1,15,50,22419.25169,224.1925169,261.8582306,108.1047468,7.459497452,354.8423462,84.5,63.07772747,65.5,23.539801,-0.3778685468,2.230140715
run_000364,3.4,1.1,0.003,0.05,100,30,75,1,15,50,14749.08521,147.4908521,164.6831589,76.26646272,4.570550919,253.9588165,95.5,64.31769663,67.5,23.38504287,-0.4363555292,2.288215071
run_000365,3.4,1.1,0.003,0.05,100,30,80,1,15,50,10549.61108,105.4961108,112.4624214,56.78019798,2.702239513,184.5740051,86.5,65.07772976,68.5,23.34100974,-0.4856752244,2.354864098
run_000366,3.4,1.1,0.003,0.05,100,30,85,1,15,50,7788.884773,77.88884773,86.17217255,43.16546789,2.556311369,141.162796,97.5,65.56948104,69.5,23.34023968,-0.5324790646,2.430137658
run_000367,3.4,1.1,0.003,0.05,100,30,90,1,15,50,5893.205711,58.93205711,62.25778198,34.40728002,2.422157526,116.570015,82.5,66.19941017,69.5,23.05717129,-0.5764141485,2.512481059
run_000368,3.4,1.1,0.003,0.05,100,30,95,1,15,50,4549.180917,45.49180917,47.13376808,25.43177617,1.740060091,84.6936264,81.5,65.73670362,69.5,23.61155115,-0.5458148003,2.420338089
run_000369,3.4,1.1,0.003,0.05,100,30,100,1,15,50,3639.653658,36.39653658,37.780756,21.1280549,1.690237045,75.18971252,77.5,65.95068721,69.5,23.38275938,-0.5736378111,2.491401353
run_000370,3.4,1.1,0.0035,0.05,100,30,60,1,15,50,64077.6126,640.776126,752.1504211,252.75311,11.29031181,927.28479,61.5,58.6504914,59.5,23.9331173,-0.1724711549,2.082922932
run_000371,3.4,1.1,0.0035,0.05,100,30,65,1,15,50,34959.54914,349.5954914,429.3262482,155.7679901,6.446662426,515.6625977,71.5,61.4681737,63.5,23.69005241,-0.2903534624,2.151962387
run_000372,3.4,1.1,0.0035,0.05,100,30,70,1,15,50,21636.1996,216.361996,248.7888565,105.5482733,10.16805649,343.1794739,83.5,63.23268274,65.5,23.44664959,-0.3785061134,2.22721625
run_000373,3.4,1.1,0.0035,0.05,100,30,75,1,15,50,14408.91466,144.0891466,158.8763885,75.01709926,4.47826767,247.4725647,89.5,64.40067112,67.5,23.26671893,-0.4348242129,2.280086584
run_000374,3.4,1.1,0.0035,0.05,100,30,80,1,15,50,10268.12839,102.6812839,114.6787605,54.91363701,3.396253109,177.743103,99.5,64.91374438,68.5,23.25098454,-0.4687219181,2.339038613
run_000375,3.4,1.1,0.0035,0.05,100,30,85,1,15,50,7473.071455,74.73071455,81.96101379,40.99897037,5.085891247,138.0897522,99.5,65.28612924,68.5,23.30809903,-0.5180603923,2.459781045
run_000376,3.4,1.1,0.0035,0.05,100,30,90,1,15,50,5662.799257,56.62799257,61.05151558,30.74164923,3.418728828,108.5984497,89.5,65.24581037,69.5,23.71757768,-0.5212236628,2.379279041
run_000377,3.4,1.1,0.0035,0.05,100,30,95,1,15,50,4535.337068,45.35337068,46.30231094,24.77698173,0.8495755792,87.60456085,80.5,65.20191688,69.5,23.90187296,-0.552219323,2.420378055
run_000378,3.4,1.1,0.0035,0.05,100,30,100,1,15,50,3431.264735,34.31264735,34.60826492,19.3811559,0.6661612988,75.15494537,99.5,65.66844029,69.5,23.71920213,-0.5370875957,2.410605764
run_000379,3.4,1.1,0.004,0.05,100,30,60,1,15,50,62602.52995,626.0252995,717.5090637,244.5144485,15.87412834,872.6271973,55.5,58.2550152,59.5,23.91548227,-0.152956179,2.071511843
run_000380,3.4,1.1,0.004,0.05,100,30,65,1,15,50,33776.15617,337.7615617,403.3634949,147.546906,3.57296133,510.9668884,68.5,60.93174998,62.5,23.66525823,-0.2662492996,2.135770999
run_000381,3.4,1.1,0.004,0.05,100,30,70,1,15,50,20781.32313,207.8132313,243.7146225,98.89138014,8.5944767,316.4667358,71.5,62.68365653,64.5,23.46828348,-0.3538686768,2.227738194
run_000382,3.4,1.1,0.004,0.05,100,30,75,1,15,50,13948.75526,139.4875526,161.4779053,70.00628278,3.54351902,226.236496,86.5,63.76006603,66.5,23.38530602,-0.4088124099,2.26361762
run_000383,3.4,1.1,0.004,0.05,100,30,80,1,15,50,9735.201374,97.35201374,105.6694412,51.06114141,3.158195496,174.4087982,97.5,64.70794855,67.5,23.47948842,-0.4623410361,2.315815552
run_000384,3.4,1.1,0.004,0.05,100,30,85,1,15,50,7124.77009,71.2477009,75.69913864,38.14783564,0.856264174,127.0796661,79.5,64.84625962,68.5,23.43131026,-0.4984422631,2.378208552
run_000385,3.4,1.1,0.004,0.05,100,30,90,1,15,50,5409.84203,54.0984203,56.73943901,29.42681312,2.972229242,99.11063385,93.5,65.18657824,68.5,23.61356557,-0.5274056309,2.405915645
run_000386,3.4,1.1,0.004,0.05,100,30,95,1,15,50,4207.641131,42.07641131,43.81225395,23.59096415,2.692333221,81.96057892,97.5,65.59094401,69.5,23.71507097,-0.5645395308,2.474009743
run_000387,3.4,1.1,0.004,0.05,100,30,100,1,15,50,3275.323856,32.75323856,33.75107574,18.41910108,3.101926088,69.60546875,95.5,65.44898873,69.5,23.86559334,-0.5734878774,2.468236481
run_000388,3.4,1.1,0.0045,0.05,100,30,60,1,15,50,60177.01083,601.7701083,688.0987854,232.9560193,16.02572632,849.3293457,60.5,57.95851157,58.5,23.92897738,-0.139602229,2.058910255
run_000389,3.4,1.1,0.0045,0.05,100,30,65,1,15,50,32492.66357,324.9266357,393.3627777,142.1069675,9.925278664,482.7145081,60.5,60.91641292,62.5,23.64053171,-0.2661559466,2.140031592
run_000390,3.4,1.1,0.0045,0.05,100,30,70,1,15,50,20127.02907,201.2702907,245.941925,94.51611077,6.164674282,325.0712891,88.5,62.4813111,64.5,23.57270122,-0.3549210576,2.218507868
run_000391,3.4,1.1,0.0045,0.05,100,30,75,1,15,50,13380.81323,133.8081323,160.7967606,68.3742554,4.901878357,228.6966705,83.5,63.92987071,66.5,23.27202671,-0.419655756,2.291521884
run_000392,3.4,1.1,0.0045,0.05,100,30,80,1,15,50,9455.668196,94.55668196,100.8754234,49.79123218,3.779646397,167.3840332,96.5,64.51955036,67.5,23.3548767,-0.4465970111,2.307354604
run_000393,3.4,1.1,0.0045,0.05,100,30,85,1,15,50,6856.578727,68.56578727,73.11087036,36.03939343,3.284157276,124.1616364,87.5,64.58342195,67.5,23.59181069,-0.4778801641,2.342915666
run_000394,3.4,1.1,0.0045,0.05,100,30,90,1,15,50,5135.260188,51.35260188,55.71570587,28.19012817,0.8165175319,96.03427124,90.5,65.31167246,68.5,23.4820378,-0.4966880197,2.343487438
